SubjectID,ToSubjectID
70106,78259
70106,78260
70106,78261
70106,78262
70106,78263
70106,78264
70106,78266
70106,78270
70106,78271
70106,78274
70106,78284
70106,78285
70106,78290
70106,78292
70106,78293
70106,78295
70106,78301
70106,78601
70106,78602
70106,78603
70106,78725
70106,78726
70106,78727
70106,79771
70107,77716
70107,77734
70107,77740
70107,77745
70107,77889
70107,77890
70107,77891
70107,77893
70107,77898
70107,77903
70107,77930
70107,77938
70107,77942
70107,78010
70107,78015
70107,78026
70107,78105
70107,78107
70107,78113
70107,78122
70107,78126
70107,78129
70107,78150
70107,78153
70107,78181
70107,78184
70107,78186
70107,78188
70107,78206
70107,78210
70107,78216
70107,78218
70107,78220
70107,78222
70107,78229
70107,78235
70107,78236
70107,78238
70107,78239
70107,78241
70107,78244
70107,78245
70107,78246
70107,78248
70107,78257
70107,78258
70107,78259
70107,78260
70107,78261
70107,78262
70107,78263
70107,78264
70107,78266
70107,78270
70107,78271
70107,78274
70107,78284
70107,78285
70107,78290
70107,78292
70107,78293
70107,78295
70107,78301
70107,78601
70107,78602
70107,78603
70107,78725
70107,78727
70107,79771
70108,76003
70108,76005
70108,76008
70108,76009
70108,76010
70108,76013
70108,76025
70108,76033
70108,76048
70108,76057
70108,76068
70108,76081
70108,76108
70108,76109
70108,76902
70108,76903
70108,77794
70108,78008
70108,78016
70108,78039
70108,79603
70109,78258
70110,70108
70110,76003
70110,76005
70110,76008
70110,76009
70110,76010
70110,76013
70110,76025
70110,76033
70110,76034
70110,76048
70110,76057
70110,76068
70110,76081
70110,76108
70110,76109
70110,76110
70110,76902
70110,76903
70110,77794
70110,78008
70110,78016
70110,78039
70110,79006
70110,79011
70110,79013
70110,79015
70110,79018
70110,79032
70110,79603
70114,70109
70114,76012
70114,76037
70114,76066
70114,76074
70114,78030
70114,78129
70211,70317
70211,70327
70211,70616
70211,71116
70211,76002
70211,76015
70211,76022
70211,76023
70211,76047
70211,76087
70211,76110
70211,77930
70211,78026
70211,78113
70211,78126
70211,78216
70211,78246
70211,78725
70211,78726
70311,70317
70311,70327
70311,71116
70311,76002
70311,76008
70311,76015
70311,76022
70311,76023
70311,76024
70311,76030
70311,76038
70311,76045
70311,76066
70311,76087
70311,76111
70311,76112
70311,76114
70311,76117
70311,77734
70311,78010
70311,78039
70311,78105
70311,78222
70311,78229
70311,78246
70311,78725
70317,70107
70317,70417
70317,70517
70317,76068
70317,76516
70317,78727
70327,70317
70327,70517
70327,76009
70327,76013
70327,76027
70327,76047
70327,76056
70327,76084
70327,76085
70327,76086
70327,76115
70327,76212
70327,76903
70327,77715
70417,76086
70417,76115
70417,76212
70517,70107
70517,70417
70517,76016
70517,76043
70517,76047
70517,76052
70517,76086
70517,76517
70517,76521
70517,76801
70517,76802
70517,76803
70517,76804
70517,78296
70517,78298
70517,78299
70616,70104
70616,70106
70616,70108
70616,70617
70616,76003
70616,76005
70616,76007
70616,76010
70616,76019
70616,76024
70616,76033
70616,76034
70616,76041
70616,76057
70616,76063
70616,76066
70616,76074
70616,76088
70616,76089
70616,76099
70616,76111
70616,76112
70616,76902
70616,77716
70616,77794
70616,78008
70616,78013
70616,78016
70616,78206
70617,76045
70617,76048
70617,76097
70617,76098
70617,76111
70617,76212
70617,77734
70617,78013
70617,78042
71116,76040
71116,76090
75424,75411
75424,75422
75424,75423
76090,76040
76106,76107
76110,76003
76110,76005
76110,76008
76110,76009
76110,76013
76110,76025
76110,76033
76110,76034
76110,76048
76110,76057
76110,76068
76110,76081
76110,76108
76110,76109
76110,76902
76110,76903
76110,77794
76110,78008
76110,78016
76110,78039
76110,79603
76212,76016
777251,777252
77889,77890
77889,77891
77898,77891
77898,77894
77898,77895
77905,77740
77905,77889
77905,77893
77905,77898
77905,77903
77905,78015
77905,78186
77905,78188
77905,78238
77905,78258
78184,78188
78300,78301
78300,78302
78300,78303
78300,78304
78301,78302
78301,78303
78301,78304
78302,78303
78302,78304
78303,78304
78304,78305
79017,76016
79017,79606
79771,77745
80027,80037
80027,80067
80029,80028
80029,80041
80030,80028
80030,80041
80035,80068
80046,80057
80047,80066
80057,80031
80065,80046
80065,80047
80065,80066
80065,80067
80065,80218
80066,80046
80066,80218
80067,80068
80218,80057
81511,81512
81511,81544
81511,81545
81512,81513
81512,81544
81512,81545
81513,81514
81514,81515
81514,81528
81515,81516
81521,81541
81528,81541
81531,81532
81533,81534
81533,89105
81535,81536
81538,81513
81540,81513
82025,54412
82025,54414
82025,82026
82025,82620
82027,54413
82027,54414
82027,82028
82027,82620
82120,54416
82220,54405
82220,82320
82221,54405
82221,54407
82221,54415
82221,54416
82221,82320
82221,82321
82320,54404
82320,88211
82321,54404
82321,54408
82321,82420
82321,88211
82420,54401
82420,54410
82420,54411
82420,82025
82420,82027
82420,82520
82420,88212
82520,82621
82710,82800
82711,82800
83119,83004
83119,83341
83119,83722
83119,83724
83121,83564
83121,83565
83231,83004
83231,83341
83231,83343
83231,83721
83231,83722
83231,83724
83233,83000
83233,83344
83233,83564
83233,83565
83233,83721
83233,83723
83233,83888
83233,88834
83341,83343
83341,83563
83341,83821
83341,83884
83343,83563
83343,83568
83343,83884
83344,83564
83344,83565
83344,83568
83344,83884
83563,83772
83563,83886
83564,83772
83565,83772
83566,83772
83568,83886
83621,83722
83621,83724
83622,83000
83622,83721
83622,83723
83721,83821
83722,83821
83723,83821
83723,88834
83724,83821
83821,83822
83821,83823
83881,83883
83882,83000
83882,83722
83882,83723
83882,83724
83882,83883
83882,83888
83883,83343
83883,83563
83883,83568
83883,83884
83884,83772
83884,83886
83885,83772
83886,83772
83888,83568
83888,83884
83921,83900
83922,83900
83923,83900
84110,84120
84110,84122
84110,84131
84111,84120
84111,84122
84111,84131
84111,84710
84111,84711
84114,84121
84114,84134
84115,84120
84115,84122
84115,84131
84116,84117
84116,84710
84116,84711
84117,84000
84117,84710
84117,84711
84117,84712
84117,84909
84117,84910
84118,84710
84118,84711
84120,84123
84120,84130
84120,84771
84121,84134
84122,84772
84122,84902
84122,84903
84123,84130
84123,84771
84124,84135
84130,84771
84130,84772
84130,84902
84130,84903
84131,84780
84133,84772
84133,84780
84133,84902
84133,84903
84134,84772
84134,84880
84134,84902
84134,84903
84135,84904
84610,84710
84610,84711
84611,84710
84611,84711
84611,84909
84611,84910
84710,88450
84711,84811
84711,84911
84712,84811
84712,84911
84771,84880
84780,84880
84811,84134
84811,84812
84811,84813
84811,88460
84902,84904
84904,84135
84905,84906
84905,84907
84908,84906
84908,84907
85001,85302
85001,88834
85202,85302
85202,88834
85500,85701
85502,83341
85502,83343
85502,84131
85502,84133
85502,85202
85502,85302
85502,85500
85502,85504
85502,85506
85502,85601
85502,85701
85502,85702
85502,85840
85503,83341
85503,83343
85503,84131
85503,84133
85503,85202
85503,85302
85503,85500
85503,85504
85503,85506
85503,85601
85503,85701
85503,85702
85503,85840
85504,85701
85506,85701
85601,85701
85603,85701
85808,89107
85814,85815
86004,86223
86004,86529
86004,86530
86004,86533
86005,86223
86005,86529
86005,86530
86005,86533
86008,86009
86009,86114
86113,86221
86114,86113
86221,86222
86321,86400
86322,86400
86529,86223
86529,86533
86530,86223
86530,86529
86530,86533
86533,86223
87008,87900
87009,87011
87009,87012
87009,87832
87011,87012
87100,87222
87100,87335
87222,87007
87222,87335
87222,87441
87222,87731
87335,87555
87441,87009
87441,87443
87441,87445
87441,87551
87443,87011
87443,87831
87443,87832
87445,87555
87445,87831
87539,87639
87549,87649
87551,87773
87551,87780
87555,87772
87555,87773
87631,87007
87631,87100
87631,87632
87632,87007
87632,87441
87632,87731
87665,87772
87665,87773
87731,87009
87731,87443
87731,87445
87731,87649
87773,87880
87832,87010
87832,87665
87933,87900
88000,88002
88211,54401
88211,88212
88212,54414
88212,82620
88304,88504
88316,88616
88416,88616
88503,88603
88516,88616
88801,88010
88805,88010
88805,88405
88903,88904
88941,88942
89021,89172
89026,89108
89107,85808
89108,89026
89172,89021
89200,89990
89200,89991
89200,89992
89991,89992
91107,91154
91121,91126
91121,91155
91123,91118
91123,91121
91123,91126
91123,91154
91123,91159
91123,91168
91123,91270
91132,60124
91132,65318
91132,91137
91132,91178
91137,65318
91142,91817
91142,91818
91154,91116
91154,91145
91154,91157
91154,91309
91161,41382
91161,91132
91161,91148
91161,91314
91161,91320
91161,91707
91181,91182
91181,91183
91183,91182
91309,91116
91314,91195
91314,91196
91314,91368
91320,91193
91363,91116
91400,91194
91400,91239
91400,91401
91400,91500
91400,91563
91400,91705
91400,91812
91400,91813
91400,99630
91400,99631
91400,99669
91401,91129
91401,91180
91500,91192
91529,99630
91529,99631
91529,99669
91561,91529
91561,91530
91562,91529
91562,91530
91562,92433
91563,91129
91563,91192
91611,99630
91611,99631
91611,99669
91614,91615
91703,99630
91703,99631
91703,99669
91706,99630
91706,99631
91706,99669
91707,91709
91812,91813
92017,92015
92017,92024
92024,92470
92024,92471
92024,92472
92024,92473
92024,92474
92024,92475
92024,92476
92024,92477
92024,92478
92024,92479
92024,92480
92024,92481
92024,92482
92024,93470
92031,92035
92031,96200
92031,96201
92032,92035
92032,96201
92033,92034
92033,92035
92033,96200
92033,96201
92034,96200
92034,96201
92035,96201
92036,96201
92054,96344
92054,96345
92227,99630
92227,99631
92227,99644
92227,99668
92227,99669
92271,92630
92280,92284
92351,92357
92352,92354
92353,92357
92354,92359
92354,92361
92354,92675
92354,92679
92357,92359
92357,92361
92357,92364
92359,92363
92359,92365
92361,92363
92361,92365
92363,92369
92365,92369
92369,92373
92375,92377
92380,96319
92383,96319
92388,92391
92388,92392
92430,92433
92430,92447
92431,92433
92431,93209
92431,93213
92432,92433
92432,92440
92432,93212
92432,93218
92432,93220
92433,92436
92433,92437
92433,92438
92433,92447
92433,93209
92433,93213
92434,92444
92434,92448
92434,93220
92435,92441
92435,93218
92435,93220
92436,92447
92436,93218
92436,93219
92436,93220
92437,92443
92437,92447
92437,93218
92437,93219
92437,93220
92438,92442
92438,92446
92438,92447
92438,92460
92438,92470
92438,92471
92438,92472
92438,92473
92438,92474
92438,92475
92438,92476
92438,92477
92438,92478
92438,92479
92438,92480
92438,92481
92438,92482
92438,93218
92438,93470
92439,92460
92440,96319
92441,92444
92441,92448
92441,93218
92441,93220
92441,93233
92442,92445
92442,92447
92444,92448
92449,92437
92449,92439
92449,92447
92449,92451
92449,92464
92449,92466
92449,93209
92450,92442
92450,92446
92450,92447
92450,92470
92450,92471
92450,92472
92450,92473
92450,92474
92450,92475
92450,92476
92450,92477
92450,92478
92450,92479
92450,92480
92450,92481
92450,92482
92450,93470
92451,92447
92454,92442
92454,92446
92454,92447
92454,92460
92454,92470
92454,92471
92454,92472
92454,92473
92454,92474
92454,92475
92454,92476
92454,92477
92454,92478
92454,92479
92454,92480
92454,92481
92454,92482
92454,93231
92454,93233
92454,93470
92455,92460
92456,92444
92456,93231
92456,93233
92457,92447
92457,93231
92457,93232
92457,93233
92460,92447
92460,93231
92460,93232
92460,93233
92461,96319
92463,92465
92464,92443
92464,92447
92465,92444
92489,92491
92490,92492
92491,92493
92494,95735
92494,95743
92511,92521
92512,92542
92521,92542
92521,92562
92521,92564
92523,92543
92523,92553
92533,92563
92543,92554
92554,92550
92555,92554
92566,92483
92566,92484
92566,92486
92566,92487
92566,92488
92566,92576
92566,92577
92566,95736
92569,92483
92571,92483
92571,92484
92571,92486
92571,92487
92571,92488
92571,92576
92571,92577
92574,92483
92574,92484
92574,92486
92574,92487
92574,92488
92574,92569
92574,92576
92574,92577
92574,95736
92609,92665
92612,92663
92614,92615
92624,92623
92626,92623
92626,92627
92627,92625
92627,92628
92628,92629
92630,92280
92630,92626
92632,92630
92638,92031
92665,92666
92670,92354
92670,92673
92671,92675
92672,92688
92672,96319
92675,92679
92675,92680
92679,92682
92682,92686
92713,92609
92790,92612
92845,93006
92847,92295
92917,92036
92934,93006
92974,96705
92974,96706
93200,92470
93200,92471
93200,92472
93200,92473
93200,92474
93200,92475
93200,92476
93200,92477
93200,92478
93200,92479
93200,92480
93200,92481
93200,92482
93200,93222
93200,93224
93200,93225
93200,93231
93200,93233
93201,93202
93201,93204
93201,93206
93201,93218
93201,93220
93202,93206
93202,93218
93202,93220
93203,92441
93203,93218
93203,93220
93204,93206
93204,93207
93204,93208
93204,93209
93204,93213
93204,93218
93204,93220
93205,92440
93205,93212
93205,93218
93205,93220
93206,93208
93206,93209
93206,93213
93206,93218
93206,93219
93206,93220
93207,92470
93207,92471
93207,92472
93207,92473
93207,92474
93207,92475
93207,92476
93207,92477
93207,92478
93207,92479
93207,92480
93207,92481
93207,92482
93207,93208
93207,93210
93207,93211
93207,93218
93207,93220
93207,93470
93208,93211
93208,93218
93208,93219
93208,93220
93209,92443
93209,92447
93209,93218
93209,93219
93209,93220
93210,92470
93210,92471
93210,92472
93210,92473
93210,92474
93210,92475
93210,92476
93210,92477
93210,92478
93210,92479
93210,92480
93210,92481
93210,92482
93210,93211
93210,93214
93210,93216
93210,93218
93210,93220
93211,92470
93211,92471
93211,92472
93211,92473
93211,92474
93211,92475
93211,92476
93211,92477
93211,92478
93211,92479
93211,92480
93211,92481
93211,92482
93211,93216
93211,93218
93211,93219
93211,93220
93211,93470
93212,92444
93212,93218
93212,93220
93213,92447
93213,93218
93213,93219
93213,93220
93214,92470
93214,92471
93214,92472
93214,92473
93214,92474
93214,92475
93214,92476
93214,92477
93214,92478
93214,92479
93214,92480
93214,92481
93214,92482
93214,93217
93214,93218
93214,93219
93214,93220
93214,93470
93216,93219
93217,93219
93222,93200
93222,93225
93222,93231
93222,93232
93222,93233
93223,92447
93223,93231
93223,93232
93223,93233
93224,92470
93224,92471
93224,92472
93224,92473
93224,92474
93224,92475
93224,92476
93224,92477
93224,92478
93224,92479
93224,92480
93224,92481
93224,92482
93224,93225
93224,93228
93224,93229
93224,93231
93224,93233
93224,93470
93225,92470
93225,92471
93225,92472
93225,92473
93225,92474
93225,92475
93225,92476
93225,92477
93225,92478
93225,92479
93225,92480
93225,92481
93225,92482
93225,93224
93225,93229
93225,93231
93225,93232
93225,93233
93225,93470
93226,92444
93226,93231
93226,93233
93227,92447
93227,93231
93227,93232
93227,93233
93228,92470
93228,92471
93228,92472
93228,92473
93228,92474
93228,92475
93228,92476
93228,92477
93228,92478
93228,92479
93228,92480
93228,92481
93228,92482
93228,93230
93228,93232
93228,93233
93228,93470
93229,93228
93229,93232
93230,93232
94662,94658
94663,94658
94692,32113
94700,94701
94700,94702
94700,94703
94700,94704
94700,94706
94700,94707
94700,94708
94700,94709
94700,94710
94700,94711
94700,94712
94700,94720
94700,94721
94700,94722
94750,94756
94754,94756
95723,95724
95725,95734
95726,95736
95727,95736
95730,95734
95730,95735
95730,95743
95731,95734
95734,95740
95734,95741
95735,95745
95735,95746
95740,95744
95741,95747
95746,95747
96001,96002
96001,96003
96001,96004
96001,96005
96001,96006
96001,96008
96001,96015
96001,96024
96002,96001
96002,96003
96002,96004
96002,96005
96002,96006
96002,96007
96002,96015
96002,96024
96003,96001
96003,96002
96003,96004
96003,96005
96003,96006
96003,96007
96003,96015
96003,96024
96004,96001
96004,96002
96004,96003
96004,96005
96004,96006
96004,96015
96004,96024
96005,96009
96005,96010
96005,96011
96005,96025
96006,96009
96006,96010
96006,96011
96006,96025
96007,96009
96007,96010
96007,96011
96007,96025
96008,96009
96008,96010
96008,96011
96008,96025
96009,96012
96009,96013
96009,96014
96009,96017
96010,96012
96010,96013
96010,96014
96010,96017
96011,96012
96011,96014
96015,96001
96015,96002
96015,96003
96015,96004
96015,96005
96015,96024
96020,96021
96024,96009
96024,96011
96024,96012
96024,96013
96024,96025
96025,96017
96027,96034
96027,96038
96028,96032
96028,96034
96028,96038
96029,96033
96029,96034
96029,96038
96030,96034
96030,96035
96030,96038
96031,96037
96031,96038
96032,96036
96032,96038
96033,96038
96035,96039
96036,96040
96036,96075
96038,96075
96043,96046
96043,96047
96043,96048
96043,96050
96044,96046
96044,96047
96044,96048
96044,96050
96045,96046
96045,96047
96045,96048
96045,96050
96046,96051
96046,96052
96046,96053
96046,96054
96047,96051
96047,96052
96047,96053
96047,96054
96048,96051
96048,96052
96048,96053
96048,96054
96049,96046
96049,96047
96049,96048
96049,96050
96050,96051
96050,96052
96050,96053
96050,96054
96051,96056
96051,96073
96051,96074
96052,96056
96052,96073
96052,96074
96053,96056
96053,96073
96053,96074
96054,96056
96054,96073
96054,96074
96057,96061
96057,96065
96057,96066
96057,96067
96057,96068
96057,96072
96057,96135
96057,96831
96059,96061
96059,96065
96059,96066
96059,96067
96059,96068
96059,96072
96059,96135
96059,96831
96060,96061
96060,96065
96060,96066
96060,96067
96060,96068
96060,96072
96060,96135
96060,96831
96062,96061
96062,96065
96062,96066
96062,96067
96062,96068
96062,96072
96062,96135
96062,96831
96063,96061
96063,96065
96063,96066
96063,96067
96063,96068
96063,96072
96063,96135
96063,96831
96064,96061
96064,96065
96064,96066
96064,96067
96064,96068
96064,96072
96064,96135
96064,96831
96069,96061
96069,96065
96069,96066
96069,96067
96069,96068
96069,96072
96069,96135
96069,96831
96080,96084
96080,96085
96080,96088
96081,96084
96081,96085
96081,96088
96082,96084
96082,96085
96082,96088
96083,96084
96083,96085
96083,96088
96084,96086
96084,96087
96084,96089
96084,96090
96084,96091
96084,96092
96084,96093
96084,96094
96084,96095
96085,96086
96085,96087
96085,96089
96085,96090
96085,96091
96085,96092
96085,96093
96085,96094
96085,96095
96086,96092
96087,96093
96088,96086
96088,96087
96088,96089
96088,96090
96088,96091
96088,96092
96088,96093
96088,96094
96088,96095
96091,96093
96099,96100
96099,96106
96099,96107
96099,96114
96100,96101
96100,96111
96100,96112
96100,96113
96102,96099
96102,96103
96102,96104
96102,96105
96102,96108
96102,96109
96102,96110
96103,96099
96103,96102
96103,96104
96103,96105
96103,96108
96103,96109
96103,96110
96104,96099
96104,96102
96104,96103
96104,96105
96104,96108
96104,96109
96104,96110
96105,96099
96105,96102
96105,96103
96105,96104
96105,96108
96105,96109
96105,96110
96106,96101
96106,96111
96106,96112
96106,96113
96107,96101
96107,96111
96107,96112
96107,96113
96108,96100
96108,96106
96108,96107
96108,96114
96109,96100
96109,96106
96109,96107
96109,96114
96110,96100
96110,96106
96110,96107
96110,96114
96114,96101
96114,96111
96114,96112
96114,96113
96115,96116
96115,96117
96115,96118
96115,96119
96115,96120
96115,96122
96115,96124
96116,96115
96116,96117
96116,96118
96116,96119
96116,96120
96116,96122
96116,96124
96117,96115
96117,96116
96117,96118
96117,96119
96117,96120
96117,96122
96117,96124
96118,96115
96118,96116
96118,96117
96118,96119
96118,96120
96118,96122
96118,96124
96119,96121
96119,96123
96119,96125
96119,96126
96120,96121
96120,96123
96120,96125
96120,96126
96121,96127
96121,96128
96121,96129
96121,96130
96121,96131
96122,96121
96122,96123
96122,96125
96122,96126
96123,96127
96123,96128
96123,96129
96123,96130
96123,96131
96124,96121
96124,96123
96124,96125
96124,96126
96125,96127
96125,96128
96125,96129
96125,96130
96125,96131
96126,96127
96126,96128
96126,96129
96126,96130
96126,96131
96132,96133
96134,96061
96134,96065
96134,96066
96134,96067
96134,96068
96134,96072
96134,96135
96134,96831
96200,96201
96202,92033
96202,96201
96304,96308
96314,96319
96344,96345
96723,96724
96730,96706
96801,96807
96806,96808
96813,96816
96814,96816
96815,96816
96832,96834
96832,96835
96832,96836
96832,96837
96832,96838
96832,96839
96832,96840
96832,96841
96833,96834
96833,96835
96833,96836
96833,96837
96833,96838
96833,96839
96833,96840
96833,96841
96846,96847
97101,97102
97102,97103
97103,97104
97104,97105
97105,97106
97106,97111
97106,97113
97109,97110
97109,97112
97109,97116
97110,97109
97110,97112
97110,97116
971102,999781
971103,999781
971104,999781
971105,999781
971106,999781
97112,97109
97112,97110
97112,97116
97113,97109
97113,97116
97114,97115
97201,97202
97202,97203
97203,97204
97204,97205
97205,97206
97206,97207
97206,97208
97206,97209
97206,97210
97207,97208
97207,97209
97207,97210
97208,97207
97208,97209
97208,97210
97209,97207
97209,97208
97209,97210
97210,97207
97210,97208
97210,97209
97401,97402
97402,97403
97403,97404
97404,97405
97405,97406
97406,97407
97406,97408
97406,97409
97406,97410
97407,97408
97407,97409
97407,97410
97408,97407
97408,97409
97408,97410
97409,97407
97409,97408
97409,97410
97410,97407
97410,97408
97410,97409
97501,97502
97502,97503
97503,97504
97504,97505
97505,97506
97506,97507
97506,97508
97507,97508
97508,97507
97508,97509
97509,97510
976001,976111
976001,976211
976001,976411
976001,976421
976001,976431
976001,976451
976001,977110
976001,977210
976001,977410
976001,977420
976001,977430
976001,977450
976001,977460
976001,977520
976001,977530
976001,977542
976001,977543
976001,977620
976001,977911
97601,97602
97602,97603
97603,97604
97604,97605
97604,97606
97604,97607
97604,97608
97605,97606
97605,97607
97605,97608
97606,97605
97606,97607
97606,97608
97607,97605
97607,97606
97607,97608
97608,97605
97608,97606
97608,97607
976111,977110
976111,992220
976211,971105
976211,977210
976404,977460
976411,971102
976411,977410
976421,971103
976421,977420
976431,971104
976431,977430
976451,971106
976451,977450
976502,977520
976502,977530
976502,977542
976502,977620
976502,977911
976602,977543
977110,978110
977210,978210
977410,978410
977420,978420
977430,978430
977450,978450
977460,978460
977520,978520
977530,978530
977542,978542
977543,978543
977620,978620
977911,978911
977913,977000
97801,97802
97802,97803
97803,97804
97804,97805
97804,97806
97804,97807
97804,97808
97805,97806
97805,97807
97805,97808
97806,97805
97806,97807
97806,97808
97807,97805
97807,97806
97807,97808
97808,97805
97808,97806
97808,97807
97808,97809
97809,97810
979508,979517
98000,98001
98003,98005
98723,98724
99204,99205
99204,99206
99207,99204
99207,99209
99215,99220
99215,99222
99215,99223
99218,971102
99218,971103
99218,971104
99218,971105
99218,971106
99218,976111
99218,976211
99218,976411
99218,976421
99218,976431
99218,976451
99218,992220
99220,99222
99221,99220
99221,99222
99221,99223
992220,999781
99223,99222
99567,99650
99567,99651
99584,99630
99584,99631
99584,99656
99584,99657
99584,99669
99618,99621
99621,99651
99641,99644
99641,99667
99641,99668
99644,99645
99645,99646
99646,91611
99646,99647
99647,91614
99647,99630
99647,99631
99647,99669
99651,99652
99652,91611
99652,99656
99652,99657
99665,99567
99665,99666
99665,99667
99666,99618
99667,99668
99668,99644
998723,998724
96814,96816
96815,96816
96832,96834
96832,96835
96832,96836
96832,96837
96832,96838
96832,96839
96832,96840
96832,96841
96833,96834
96833,96835
96833,96836
96833,96837
96833,96838
96833,96839
96833,96840
96833,96841
96846,96847
97101,97102
97102,97103
97103,97104
97104,97105
97105,97106
97106,97111
97106,97113
97109,97110
97109,97112
97109,97116
97110,97109
97110,97112
97110,97116
971102,999781
971103,999781
971104,999781
971105,999781
971106,999781
97112,97109
97112,97110
97112,97116
97113,97109
97113,97116
97114,97115
97201,97202
97202,97203
97203,97204
97204,97205
97205,97206
97206,97207
97206,97208
97206,97209
97206,97210
97207,97208
97207,97209
97207,97210
97208,97207
97208,97209
97208,97210
97209,97207
97209,97208
97209,97210
97210,97207
97210,97208
97210,97209
97401,97402
97402,97403
97403,97404
97404,97405
97405,97406
97406,97407
97406,97408
97406,97409
97406,97410
97407,97408
97407,97409
97407,97410
97408,97407
97408,97409
97408,97410
97409,97407
97409,97408
97409,97410
97410,97407
97410,97408
97410,97409
97501,97502
97502,97503
97503,97504
97504,97505
97505,97506
97506,97507
97506,97508
97507,97508
97508,97507
97508,97509
97509,97510
976001,976111
976001,976211
976001,976411
976001,976421
976001,976431
976001,976451
976001,977110
976001,977210
976001,977410
976001,977420
976001,977430
976001,977450
976001,977460
976001,977520
976001,977530
976001,977542
976001,977543
976001,977620
976001,977911
97601,97602
97602,97603
97603,97604
97604,97605
97604,97606
97604,97607
97604,97608
97605,97606
97605,97607
97605,97608
97606,97605
97606,97607
97606,97608
97607,97605
97607,97606
97607,97608
97608,97605
97608,97606
97608,97607
976111,977110
976111,992220
976211,971105
976211,977210
976404,977460
976411,971102
976411,977410
976421,971103
976421,977420
976431,971104
976431,977430
976451,971106
976451,977450
976502,977520
976502,977530
976502,977542
976502,977620
976502,977911
976602,977543
977110,978110
977210,978210
977410,978410
977420,978420
977430,978430
977450,978450
977460,978460
977520,978520
977530,978530
977542,978542
977543,978543
977620,978620
977911,978911
977913,977000
97801,97802
97802,97803
97803,97804
97804,97805
97804,97806
97804,97807
97804,97808
97805,97806
97805,97807
97805,97808
97806,97805
97806,97807
97806,97808
97807,97805
97807,97806
97807,97808
97808,97805
97808,97806
97808,97807
97808,97809
97809,97810
979508,979517
98000,98001
98003,98005
98723,98724
99204,99205
99204,99206
99207,99204
99207,99209
99215,99220
99215,99222
99215,99223
99218,971102
99218,971103
99218,971104
99218,971105
99218,971106
99218,976111
99218,976211
99218,976411
99218,976421
99218,976431
99218,976451
99218,992220
99220,99222
99221,99220
99221,99222
99221,99223
992220,999781
99223,99222
99567,99650
99567,99651
99584,99630
99584,99631
99584,99656
99584,99657
99584,99669
99618,99621
99621,99651
99641,99644
99641,99667
99641,99668
99644,99645
99645,99646
99646,91611
99646,99647
99647,91614
99647,99630
99647,99631
99647,99669
99647,99670
99651,99652
99652,91611
99652,99656
99652,99657
99665,99567
99665,99666
99665,99667
99666,99618
99667,99668
99668,99644
998723,998724
48023,31260
41039,31260
32509,95569
42056,95569
95566,95569
95563,95569
32524,32520
49202,32520
26777,32513
48450,48730
48033,48730